,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t9,이지영,2018,3,1,0,0,0,0,0,0,2,1,8,0,23,7,5,0.4444444444444444,0.625
t10,이지영,2018,7,1,0,1,0,1,0,0,1,0,11,0,44,5,5,0.8333333333333334,1.1818181818181819
t11,이지영,2018,3,0,0,0,0,4,0,0,1,0,10,0,60,7,5,0.5,0.3
t12,이지영,2018,6,1,0,0,0,3,0,0,2,0,9,0,46,6,5,0.8333333333333334,0.8888888888888888
t13,이지영,2018,3,0,0,0,0,0,0,0,1,0,10,0,36,6,5,0.3,0.3
t14,이지영,2018,4,1,0,0,0,0,0,0,0,1,9,0,34,7,5,0.5,0.6666666666666666
t15,이지영,2018,1,0,0,0,0,0,0,0,2,0,7,0,23,8,5,0.14285714285714285,0.14285714285714285
t16,이지영,2018,4,2,0,0,1,1,0,1,0,0,13,0,64,24,5,0.5333333333333333,0.6153846153846154
t17,이지영,2018,0,0,0,0,1,0,0,0,1,1,7,0,28,7,5,0.1111111111111111,0.0
t18,이지영,2018,1,0,0,0,0,2,0,0,4,1,7,0,40,9,5,0.3,0.14285714285714285
t1,박세혁,2018,4,0,0,0,1,0,0,0,3,0,12,1,60,27,5,0.38461538461538464,0.3333333333333333
t2,박세혁,2018,3,0,0,0,0,2,0,0,3,0,10,0,56,13,5,0.4166666666666667,0.3
t3,박세혁,2018,1,0,0,0,0,0,0,0,3,0,7,0,26,7,5,0.14285714285714285,0.14285714285714285
t4,박세혁,2018,3,1,0,0,1,1,0,0,2,0,9,0,41,7,5,0.5454545454545454,0.5555555555555556
t5,박세혁,2018,1,0,0,0,0,1,0,0,2,1,5,0,26,4,5,0.2857142857142857,0.2
t6,박세혁,2018,5,1,0,0,0,0,0,0,4,0,12,0,47,25,5,0.5,0.5833333333333334
t7,박세혁,2018,1,0,0,0,0,2,0,0,2,0,6,0,34,6,5,0.375,0.16666666666666666
t8,박세혁,2018,0,0,0,0,0,1,0,0,3,0,4,0,26,6,5,0.2,0.0
t9,박세혁,2018,7,1,0,1,1,0,0,0,3,0,17,2,59,5,5,0.5555555555555556,0.7647058823529411
t10,박세혁,2018,2,0,0,0,0,1,0,0,2,0,6,0,30,9,5,0.42857142857142855,0.3333333333333333
t11,박세혁,2018,3,1,0,0,0,2,0,0,3,1,13,1,54,8,5,0.375,0.38461538461538464
t12,박세혁,2018,4,3,0,1,0,1,0,0,4,0,11,0,57,6,5,0.75,1.2727272727272727
t13,박세혁,2018,2,0,0,1,0,2,0,0,2,0,5,0,30,5,5,0.7142857142857143,1.2
t14,박세혁,2018,2,1,0,0,0,1,0,0,5,0,15,0,65,12,5,0.25,0.26666666666666666
t15,박세혁,2018,4,2,0,0,0,0,0,0,2,1,7,1,24,9,5,0.75,1.1428571428571428
t16,박세혁,2018,1,0,0,0,0,1,0,0,5,0,9,0,41,15,5,0.2,0.1111111111111111
t17,박세혁,2018,2,0,0,0,0,1,0,0,2,0,8,0,32,9,5,0.3333333333333333,0.25
t18,박세혁,2018,3,2,0,0,1,0,0,0,6,0,15,0,61,7,5,0.375,0.4666666666666667
t1,이성우,2018,2,0,0,0,0,0,0,0,0,0,4,0,13,33,5,0.5,0.5
t2,이성우,2018,1,0,0,0,0,0,0,0,1,0,3,0,11,7,5,0.3333333333333333,0.3333333333333333
t3,이성우,2018,2,0,0,0,0,0,0,0,0,0,4,0,14,7,5,0.5,0.5
t4,이성우,2018,3,1,0,0,0,0,0,0,0,0,7,0,23,26,5,0.5714285714285714,0.7142857142857143
t5,이성우,2018,2,0,0,0,0,2,0,0,0,0,6,0,43,4,5,0.5,0.3333333333333333
t6,이성우,2018,0,0,0,0,0,0,0,0,1,0,3,0,11,8,5,0.0,0.0
t7,이성우,2018,0,0,0,0,1,1,0,0,2,0,7,0,33,5,5,0.2222222222222222,0.0
t8,이성우,2018,0,0,0,0,0,0,0,1,0,0,5,0,10,8,5,0.0,0.0
t9,이성우,2018,1,1,0,0,0,0,0,1,2,0,7,0,25,7,5,0.2857142857142857,0.42857142857142855
t10,이성우,2018,2,1,0,0,0,3,0,0,1,0,8,0,40,8,5,0.5454545454545454,0.5
t11,이성우,2018,3,0,0,0,0,0,0,0,0,0,10,0,36,12,5,0.3,0.3
t12,이성우,2018,1,0,0,0,0,0,0,0,2,1,6,0,25,5,5,0.14285714285714285,0.16666666666666666
t13,이성우,2018,4,0,0,0,0,0,0,1,2,0,16,0,63,6,5,0.25,0.25
t14,이성우,2018,2,1,0,0,0,0,0,1,1,3,14,0,52,5,5,0.17647058823529413,0.2857142857142857
t15,이성우,2018,2,0,0,0,0,0,0,0,2,0,6,0,24,12,5,0.3333333333333333,0.3333333333333333
t16,이성우,2018,3,1,0,0,0,0,0,0,1,0,7,1,23,7,5,0.5714285714285714,0.7142857142857143
t17,이성우,2018,0,0,0,0,0,2,0,0,0,0,3,0,19,13,5,0.4,0.0
t18,이성우,2018,1,0,0,0,0,0,0,0,1,0,5,0,18,6,5,0.2,0.2
t1,정성훈,2018,1,0,0,0,0,0,0,1,4,0,10,0,48,13,5,0.1,0.1
t2,정성훈,2018,2,0,0,0,0,1,0,0,2,0,8,0,37,11,5,0.3333333333333333,0.25
t3,정성훈,2018,1,1,0,0,1,0,0,0,2,0,5,0,22,9,5,0.5,0.6
t4,정성훈,2018,1,0,0,0,0,1,0,0,4,0,9,0,48,27,5,0.2,0.1111111111111111
t5,정성훈,2018,1,0,0,0,1,0,0,0,5,0,7,0,32,11,5,0.25,0.14285714285714285
t6,정성훈,2018,2,0,0,0,0,0,0,0,3,0,9,0,35,7,5,0.2222222222222222,0.2222222222222222
t7,정성훈,2018,1,0,0,0,2,2,0,1,4,0,11,0,79,12,5,0.3333333333333333,0.09090909090909091
t8,정성훈,2018,9,2,0,0,0,1,0,1,0,0,18,0,71,12,5,0.631578947368421,0.7222222222222222
t9,정성훈,2018,4,2,0,0,0,1,0,0,3,0,13,0,50,18,5,0.5,0.6153846153846154
t10,정성훈,2018,0,0,0,0,0,2,1,0,1,0,7,0,31,4,5,0.3,0.0
t11,정성훈,2018,4,0,0,2,0,1,0,0,3,0,9,0,50,6,5,0.7,1.3333333333333333
t12,정성훈,2018,6,0,0,1,0,2,0,0,5,0,16,0,69,9,5,0.5,0.625
t13,정성훈,2018,5,1,0,0,1,1,0,0,1,0,7,0,36,5,5,0.8888888888888888,1.0
t14,정성훈,2018,3,1,0,0,0,0,0,0,4,0,12,0,41,7,5,0.3333333333333333,0.4166666666666667
t15,정성훈,2018,6,2,0,0,0,3,0,1,1,0,13,0,68,6,5,0.6875,0.7692307692307693
t16,정성훈,2018,3,1,0,0,0,0,0,0,1,0,11,0,40,8,5,0.36363636363636365,0.45454545454545453
t17,정성훈,2018,2,0,0,0,0,1,0,0,4,0,11,0,51,12,5,0.25,0.18181818181818182
t1,나경민,2018,1,0,0,0,0,0,0,0,1,0,5,0,21,4,5,0.2,0.2
t6,나경민,2018,1,0,0,0,1,1,0,0,3,0,7,0,38,31,5,0.3333333333333333,0.14285714285714285
t7,나경민,2018,2,1,0,0,0,2,0,0,3,1,8,0,46,7,5,0.45454545454545453,0.5
t8,나경민,2018,2,0,0,0,0,0,0,0,2,0,5,0,13,6,5,0.4,0.4
t9,나경민,2018,1,0,0,0,0,0,0,0,2,0,3,2,11,9,5,0.3333333333333333,0.3333333333333333
t10,나경민,2018,0,0,0,0,1,0,0,0,1,0,3,0,12,11,5,0.25,0.0
t11,나경민,2018,4,0,0,0,1,3,0,0,5,0,13,2,74,6,5,0.47058823529411764,0.3076923076923077
t12,나경민,2018,1,0,0,0,0,0,0,0,0,0,2,1,8,5,5,0.5,0.5
t13,나경민,2018,0,0,0,0,0,0,0,0,1,0,1,0,4,10,5,0.0,0.0
t14,나경민,2018,2,0,0,0,0,1,0,0,0,0,4,0,17,4,5,0.6,0.5
t15,나경민,2018,1,1,0,0,0,2,0,0,2,0,3,1,24,4,5,0.8,1.0
t16,나경민,2018,0,0,0,0,0,1,0,0,1,0,3,1,23,7,5,0.25,0.0
t1,한동희,2018,5,2,0,1,0,0,0,0,2,0,12,0,51,5,5,0.6666666666666666,1.0833333333333333
t2,한동희,2018,1,0,0,0,0,0,0,0,1,0,2,0,10,8,5,0.5,0.5
t3,한동희,2018,1,1,0,0,0,0,0,0,2,0,4,0,17,5,5,0.5,0.75
t4,한동희,2018,2,1,0,0,0,1,0,0,1,0,6,0,28,7,5,0.5714285714285714,0.6666666666666666
t5,한동희,2018,2,1,0,0,0,0,0,0,4,0,15,0,61,5,5,0.2,0.26666666666666666
t6,한동희,2018,0,0,0,0,0,1,0,0,1,0,5,0,24,27,5,0.16666666666666666,0.0
t7,한동희,2018,0,0,0,0,0,0,0,0,3,0,7,0,29,6,5,0.0,0.0
t8,한동희,2018,6,2,0,0,0,0,0,2,3,0,20,0,66,5,5,0.4,0.5
t9,한동희,2018,2,1,0,0,0,4,0,1,6,0,17,0,97,5,5,0.3333333333333333,0.23529411764705882
t11,한동희,2018,4,1,0,1,0,3,0,0,4,0,16,0,75,5,5,0.47368421052631576,0.625
t12,한동희,2018,4,1,0,1,1,1,0,2,2,0,12,0,57,4,5,0.5714285714285714,0.8333333333333334
t13,한동희,2018,1,0,0,0,0,0,0,2,7,0,13,0,54,31,5,0.07692307692307693,0.07692307692307693
t14,한동희,2018,6,1,0,0,0,1,0,0,6,0,19,0,88,5,5,0.4,0.42105263157894735
t15,한동희,2018,1,0,0,0,0,1,0,0,3,0,13,0,50,8,5,0.14285714285714285,0.07692307692307693
t16,한동희,2018,4,0,1,0,1,0,0,0,3,0,15,0,51,7,5,0.375,0.4666666666666667
t17,한동희,2018,4,0,0,0,0,0,0,0,6,0,18,0,62,4,5,0.2222222222222222,0.2222222222222222
t1,송성문,2018,3,1,0,2,0,2,0,0,7,0,16,0,91,6,5,0.4444444444444444,0.8125
t2,송성문,2018,7,0,0,0,0,1,0,0,3,0,14,0,72,10,5,0.5333333333333333,0.5
t3,송성문,2018,5,3,0,0,0,1,0,0,1,0,17,0,86,9,5,0.5,0.6470588235294118
t4,송성문,2018,5,2,0,0,0,2,0,0,5,0,20,0,85,6,5,0.4090909090909091,0.45
t5,송성문,2018,3,0,0,0,0,4,0,0,3,1,10,1,69,11,5,0.4666666666666667,0.3
t6,송성문,2018,5,4,0,0,0,4,0,0,5,0,15,0,88,24,5,0.6842105263157895,0.8666666666666667
t7,송성문,2018,10,3,0,3,0,4,0,0,3,0,20,0,99,4,5,0.8333333333333334,1.4
t8,송성문,2018,5,0,0,0,0,3,0,1,2,0,13,0,56,10,5,0.5,0.38461538461538464
t9,송성문,2018,4,1,0,1,0,1,0,0,2,0,10,0,43,6,5,0.6363636363636364,1.0
t10,송성문,2018,0,0,0,0,0,2,0,0,3,0,10,0,51,14,5,0.16666666666666666,0.0
t11,송성문,2018,5,1,0,2,0,0,0,0,1,0,13,0,53,6,5,0.6153846153846154,1.1538461538461537
t12,송성문,2018,1,0,0,0,0,0,0,1,3,0,6,0,33,7,5,0.16666666666666666,0.16666666666666666
t13,송성문,2018,4,2,0,0,0,0,0,0,1,0,7,0,33,7,5,0.8571428571428571,1.1428571428571428
t14,송성문,2018,1,0,0,0,0,1,0,0,3,0,11,0,45,5,5,0.16666666666666666,0.09090909090909091
t15,송성문,2018,7,1,0,1,0,2,0,0,5,0,18,0,83,5,5,0.55,0.7222222222222222
t16,송성문,2018,3,0,0,0,0,0,0,0,6,1,14,0,54,4,5,0.2,0.21428571428571427
t17,송성문,2018,5,1,0,0,0,0,0,0,5,0,16,1,53,5,5,0.375,0.4375
t1,주효상,2018,1,0,0,0,0,1,0,0,0,0,9,0,48,6,5,0.2,0.1111111111111111
t2,주효상,2018,3,0,0,0,0,1,0,0,1,0,4,0,19,23,5,0.8,0.75
t3,주효상,2018,1,0,0,0,0,0,0,0,3,1,4,0,16,8,5,0.2,0.25
t4,주효상,2018,1,0,0,0,0,0,0,0,0,0,4,0,19,8,5,0.25,0.25
t5,주효상,2018,1,0,0,0,1,0,0,0,2,0,9,0,44,25,5,0.2,0.1111111111111111
t6,주효상,2018,0,0,0,0,0,1,0,0,3,0,7,0,34,4,5,0.125,0.0
t7,주효상,2018,0,0,0,0,0,1,0,0,2,0,4,0,19,6,5,0.2,0.0
t8,주효상,2018,1,1,0,0,0,1,0,1,1,0,5,0,26,4,5,0.5,0.6
t9,주효상,2018,1,0,0,0,0,0,0,0,3,0,6,0,27,8,5,0.16666666666666666,0.16666666666666666
t10,주효상,2018,2,0,0,0,0,1,0,0,3,0,8,0,42,6,5,0.3333333333333333,0.25
t11,주효상,2018,2,1,0,0,0,4,0,1,3,0,12,1,77,7,5,0.4375,0.3333333333333333
t12,주효상,2018,3,0,0,0,0,1,0,0,3,0,9,0,46,5,5,0.4,0.3333333333333333
t13,주효상,2018,5,1,0,0,0,1,0,0,3,0,13,0,54,7,5,0.5,0.5384615384615384
t14,주효상,2018,1,0,0,0,0,0,0,0,2,0,6,0,21,4,5,0.16666666666666666,0.16666666666666666
t15,주효상,2018,3,0,0,1,1,0,0,0,0,0,5,0,23,4,5,0.8333333333333334,1.4
t17,주효상,2018,0,0,0,0,0,0,0,0,2,3,6,0,29,9,5,0.0,0.0
t1,박준태,2018,2,0,1,0,0,1,0,0,4,0,14,0,58,6,5,0.26666666666666666,0.35714285714285715
t2,박준태,2018,4,0,0,1,1,1,0,0,2,1,11,0,40,4,5,0.5,0.7272727272727273
t3,박준태,2018,1,1,0,0,0,0,0,0,0,0,4,0,10,7,5,0.5,0.75
t4,박준태,2018,1,0,0,1,0,0,0,0,1,0,3,0,8,4,5,0.6666666666666666,1.6666666666666667
t5,박준태,2018,0,0,0,0,1,1,0,0,0,1,1,0,16,8,5,0.5,0.0
t6,박준태,2018,1,0,0,0,0,0,0,0,0,0,5,0,17,23,5,0.2,0.2
t7,박준태,2018,0,0,0,0,1,0,0,0,0,0,1,0,2,5,5,0.5,0.0
t8,박준태,2018,1,1,0,0,0,0,0,0,0,0,2,0,5,7,5,1.0,1.5
t9,박준태,2018,1,0,0,0,0,1,0,0,1,0,7,0,25,4,5,0.25,0.14285714285714285
t10,박준태,2018,0,0,0,0,1,1,0,0,1,1,1,0,19,4,5,0.5,0.0
t11,박준태,2018,1,1,0,0,2,2,0,0,3,1,12,0,93,9,5,0.35294117647058826,0.25
t12,박준태,2018,6,0,0,1,1,1,0,0,4,0,14,0,43,4,5,0.5625,0.7142857142857143
t13,박준태,2018,4,1,0,0,0,0,0,0,8,0,20,0,71,7,5,0.25,0.3
t14,박준태,2018,2,0,0,0,1,0,0,0,6,0,10,0,42,8,5,0.2727272727272727,0.2
t15,박준태,2018,0,0,0,0,1,2,0,0,1,0,3,0,31,8,5,0.5,0.0
t16,박준태,2018,3,1,0,1,0,2,0,1,4,1,10,0,55,5,5,0.5384615384615384,0.9
t17,박준태,2018,1,0,0,1,0,1,0,0,2,0,5,0,24,5,5,0.5,1.0
t1,황윤호,2018,0,0,0,0,0,0,0,0,0,0,5,0,11,7,5,0.0,0.0
t2,황윤호,2018,1,0,0,0,0,0,0,0,0,0,3,0,7,5,5,0.3333333333333333,0.3333333333333333
t3,황윤호,2018,0,0,0,0,0,0,0,0,2,0,3,0,11,4,5,0.0,0.0
t4,황윤호,2018,0,0,0,0,1,0,0,1,0,0,1,0,3,7,5,0.5,0.0
t5,황윤호,2018,0,0,0,0,0,0,0,0,0,0,2,0,2,5,5,0.0,0.0
t6,황윤호,2018,0,0,0,0,1,0,0,0,0,0,2,0,9,4,5,0.3333333333333333,0.0
t7,황윤호,2018,1,0,0,0,0,0,0,0,0,0,2,0,7,11,5,0.5,0.5
t8,황윤호,2018,0,0,0,0,0,0,0,0,0,0,6,0,18,8,5,0.0,0.0
t9,황윤호,2018,1,0,0,0,1,0,0,0,0,0,5,0,21,5,5,0.3333333333333333,0.2
t10,황윤호,2018,0,0,0,0,0,0,0,0,0,0,2,0,5,5,5,0.0,0.0
t11,황윤호,2018,1,1,0,0,0,0,0,0,2,0,6,0,19,6,5,0.3333333333333333,0.5
t12,황윤호,2018,0,0,0,0,0,0,0,0,1,0,4,0,15,7,5,0.0,0.0
t13,황윤호,2018,0,0,0,0,0,0,0,1,0,0,2,0,5,5,5,0.0,0.0
t14,황윤호,2018,1,0,0,0,0,0,0,0,0,0,3,1,11,6,5,0.3333333333333333,0.3333333333333333
t15,황윤호,2018,1,0,0,0,0,0,0,0,0,2,4,1,15,14,5,0.16666666666666666,0.25
t16,황윤호,2018,3,0,0,0,0,0,0,0,0,0,7,0,23,9,5,0.42857142857142855,0.42857142857142855
t1,강한울,2018,2,0,1,0,0,0,0,0,2,0,5,0,22,11,5,0.6,1.0
t2,강한울,2018,1,0,0,0,0,0,0,0,1,0,5,0,20,6,5,0.2,0.2
t4,강한울,2018,1,0,0,0,0,0,0,0,2,0,7,0,28,10,5,0.14285714285714285,0.14285714285714285
t5,강한울,2018,1,0,0,0,0,0,0,0,2,0,11,0,48,6,5,0.09090909090909091,0.09090909090909091
t6,강한울,2018,4,0,0,0,0,1,0,0,2,0,14,0,54,4,5,0.3333333333333333,0.2857142857142857
t7,강한울,2018,2,0,0,0,0,1,0,0,1,0,8,0,43,4,5,0.3333333333333333,0.25
t8,강한울,2018,3,1,0,0,1,0,0,0,1,1,12,0,52,7,5,0.35714285714285715,0.4166666666666667
t9,강한울,2018,8,1,1,0,0,0,0,0,0,0,13,0,50,4,5,0.7692307692307693,1.0
t10,강한울,2018,3,0,0,0,0,1,0,0,2,0,18,0,62,5,5,0.21052631578947367,0.16666666666666666
t11,강한울,2018,3,1,0,0,0,0,0,1,2,0,9,0,34,6,5,0.4444444444444444,0.5555555555555556
t12,강한울,2018,1,0,0,0,0,1,0,0,3,0,9,0,48,4,5,0.2,0.1111111111111111
t13,강한울,2018,2,2,0,0,0,4,0,0,4,1,12,1,86,5,5,0.47058823529411764,0.5
t14,강한울,2018,5,0,0,0,0,2,0,0,1,0,16,0,79,4,5,0.3888888888888889,0.3125
t15,강한울,2018,4,0,0,0,0,0,0,0,4,1,19,0,86,6,5,0.2,0.21052631578947367
t16,강한울,2018,7,0,0,0,0,1,0,0,3,0,21,1,91,4,5,0.36363636363636365,0.3333333333333333
t1,이해창,2018,0,0,0,0,0,1,0,0,1,0,5,0,22,14,5,0.16666666666666666,0.0
t2,이해창,2018,0,0,0,0,0,0,0,0,4,0,9,0,31,11,5,0.0,0.0
t3,이해창,2018,3,0,0,1,0,0,0,0,2,0,8,0,31,6,5,0.5,0.875
t4,이해창,2018,1,0,0,0,0,0,0,0,7,0,13,0,52,32,5,0.07692307692307693,0.07692307692307693
t5,이해창,2018,2,0,0,1,0,1,0,0,4,0,11,0,48,11,5,0.3333333333333333,0.5454545454545454
t6,이해창,2018,1,0,0,0,0,0,0,0,2,0,4,0,16,10,5,0.25,0.25
t7,이해창,2018,3,0,0,1,2,1,0,0,3,0,12,0,53,13,5,0.4666666666666667,0.5833333333333334
t8,이해창,2018,6,1,0,1,0,1,0,0,4,0,16,0,73,8,5,0.5294117647058824,0.75
t9,이해창,2018,1,0,0,0,0,0,0,1,4,0,9,0,32,7,5,0.1111111111111111,0.1111111111111111
t10,이해창,2018,0,0,0,0,1,1,0,0,3,0,6,0,33,6,5,0.25,0.0
t11,이해창,2018,1,0,0,0,0,0,0,0,3,0,7,0,30,9,5,0.14285714285714285,0.14285714285714285
t12,이해창,2018,0,0,0,0,0,1,0,0,1,0,5,0,24,7,5,0.16666666666666666,0.0
t13,이해창,2018,2,0,0,0,0,0,0,1,3,0,12,0,41,6,5,0.16666666666666666,0.16666666666666666
t14,이해창,2018,4,1,0,0,0,1,0,1,3,1,13,0,53,19,5,0.4,0.46153846153846156
t15,이해창,2018,4,1,0,1,0,1,0,0,1,0,13,0,54,5,5,0.5,0.7692307692307693
t16,이해창,2018,7,1,0,3,0,0,0,0,3,0,16,0,58,5,5,0.6875,1.3125
t1,모창민,2018,9,2,0,3,0,0,0,0,3,0,24,0,69,11,5,0.5833333333333334,1.0416666666666667
t2,모창민,2018,4,0,0,1,0,0,0,1,2,0,16,0,59,4,5,0.3125,0.5
t3,모창민,2018,5,0,0,1,0,2,0,1,5,0,17,0,96,5,5,0.42105263157894735,0.5294117647058824
t4,모창민,2018,4,0,0,1,0,0,0,1,3,0,20,0,70,5,5,0.25,0.4
t5,모창민,2018,6,0,1,1,1,3,0,0,5,0,18,0,99,5,5,0.5454545454545454,0.7222222222222222
t6,모창민,2018,6,1,0,3,0,1,0,1,3,0,19,0,73,22,5,0.55,1.0526315789473684
t7,모창민,2018,6,0,0,1,0,0,0,1,1,0,21,0,85,5,5,0.3333333333333333,0.47619047619047616
t9,모창민,2018,2,1,0,0,0,0,0,0,3,0,15,0,48,7,5,0.2,0.26666666666666666
t10,모창민,2018,6,1,0,2,0,1,0,0,3,0,21,0,84,4,5,0.45454545454545453,0.7619047619047619
t11,모창민,2018,4,1,0,0,1,3,0,0,2,0,17,1,65,5,5,0.42857142857142855,0.35294117647058826
t12,모창민,2018,3,0,0,0,0,4,0,0,4,0,12,0,74,5,5,0.4375,0.25
t13,모창민,2018,5,0,0,1,0,2,0,3,1,0,17,1,62,6,5,0.42105263157894735,0.5294117647058824
t14,모창민,2018,3,0,0,1,0,3,0,0,5,0,15,0,60,5,5,0.3888888888888889,0.4666666666666667
t15,모창민,2018,4,1,0,0,0,2,0,0,6,0,19,0,91,5,5,0.3333333333333333,0.3157894736842105
t16,모창민,2018,5,1,0,1,0,0,0,1,1,0,15,0,55,5,5,0.4666666666666667,0.7333333333333333
t1,정의윤,2018,6,1,0,0,0,0,0,0,1,0,11,0,31,7,5,0.6363636363636364,0.7272727272727273
t2,정의윤,2018,3,0,0,1,0,1,0,1,4,0,13,0,60,31,5,0.35714285714285715,0.5384615384615384
t3,정의윤,2018,3,0,0,1,0,1,0,0,1,0,13,0,43,6,5,0.35714285714285715,0.5384615384615384
t4,정의윤,2018,9,0,0,0,0,2,0,0,3,0,17,0,63,6,5,0.5789473684210527,0.5294117647058824
t5,정의윤,2018,3,0,0,0,0,1,0,1,1,0,11,0,46,5,5,0.3333333333333333,0.2727272727272727
t6,정의윤,2018,4,0,0,1,0,2,0,0,1,0,11,0,48,24,5,0.5384615384615384,0.7272727272727273
t8,정의윤,2018,5,1,0,0,0,1,1,0,4,0,16,0,55,5,5,0.4444444444444444,0.4375
t9,정의윤,2018,4,0,0,0,0,0,0,1,0,0,17,0,59,4,5,0.23529411764705882,0.23529411764705882
t10,정의윤,2018,4,1,0,0,0,1,0,0,2,0,14,0,60,5,5,0.4,0.42857142857142855
t11,정의윤,2018,4,1,0,3,0,2,0,0,2,0,16,0,69,7,5,0.5555555555555556,1.125
t12,정의윤,2018,4,1,0,1,0,2,0,0,1,0,12,0,51,6,5,0.5714285714285714,0.8333333333333334
t13,정의윤,2018,2,1,0,1,0,2,0,0,3,0,15,0,59,10,5,0.35294117647058826,0.5333333333333333
t14,정의윤,2018,6,3,0,1,0,1,0,2,1,0,19,1,54,8,5,0.55,0.8421052631578947
t15,정의윤,2018,5,0,0,1,0,0,0,1,2,0,17,0,52,10,5,0.35294117647058826,0.5294117647058824
t16,정의윤,2018,1,0,0,0,0,0,0,2,2,0,15,0,55,7,5,0.06666666666666667,0.06666666666666667
t1,강경학,2018,2,1,0,0,0,0,0,0,3,0,6,0,30,17,5,0.5,0.6666666666666666
t2,강경학,2018,1,0,0,0,0,0,0,0,1,0,9,0,29,9,5,0.1111111111111111,0.1111111111111111
t3,강경학,2018,3,0,0,1,1,2,0,1,2,0,11,0,66,7,5,0.5,0.6363636363636364
t4,강경학,2018,1,0,0,0,0,2,0,0,6,0,14,0,69,5,5,0.1875,0.07142857142857142
t5,강경학,2018,3,2,0,0,0,6,0,0,3,0,10,1,79,4,5,0.6875,0.7
t6,강경학,2018,1,0,0,0,1,4,0,1,3,0,13,0,80,9,5,0.3333333333333333,0.07692307692307693
t7,강경학,2018,3,1,0,0,0,1,0,1,6,0,21,0,104,5,5,0.22727272727272727,0.23809523809523808
t8,강경학,2018,4,0,0,0,0,5,0,0,5,0,17,1,106,4,5,0.4090909090909091,0.23529411764705882
t9,강경학,2018,7,0,0,0,0,3,0,0,5,0,20,0,93,5,5,0.43478260869565216,0.35
t10,강경학,2018,9,2,0,1,0,3,0,0,5,0,22,1,115,8,5,0.6,0.7727272727272727
t11,강경학,2018,3,0,0,0,1,1,0,1,3,1,19,1,80,4,5,0.22727272727272727,0.15789473684210525
t12,강경학,2018,4,2,0,0,0,3,0,0,3,0,18,1,90,6,5,0.42857142857142855,0.4444444444444444
t13,강경학,2018,6,1,1,0,0,4,0,2,2,0,20,0,101,5,5,0.5,0.55
t14,강경학,2018,8,1,0,1,0,2,0,1,5,0,22,0,85,5,5,0.5,0.6363636363636364
t15,강경학,2018,9,1,0,1,1,2,0,0,5,0,18,1,81,5,5,0.6666666666666666,0.8333333333333334
t16,강경학,2018,5,1,0,1,0,0,0,0,2,0,7,0,31,5,5,1.0,1.5714285714285714
t1,강승호,2018,2,0,0,1,0,6,0,0,6,3,14,0,99,10,5,0.391304347826087,0.42857142857142855
t2,강승호,2018,5,0,0,1,0,1,0,0,4,0,17,0,74,20,5,0.3888888888888889,0.5294117647058824
t3,강승호,2018,3,1,0,0,0,1,0,0,5,0,12,0,42,8,5,0.38461538461538464,0.4166666666666667
t4,강승호,2018,0,0,0,0,0,0,0,0,1,1,6,0,25,7,5,0.0,0.0
t5,강승호,2018,7,0,0,0,1,2,0,0,3,0,18,0,75,4,5,0.47619047619047616,0.3888888888888889
t6,강승호,2018,6,0,0,0,0,0,0,0,4,0,17,0,73,4,5,0.35294117647058826,0.35294117647058826
t7,강승호,2018,3,1,0,1,0,1,0,0,4,0,9,0,46,6,5,0.6,1.0
t8,강승호,2018,6,2,0,0,0,1,0,0,6,0,13,0,44,5,5,0.6428571428571429,0.7692307692307693
t9,강승호,2018,4,2,0,1,0,2,0,1,4,2,12,0,66,5,5,0.5625,1.0
t11,강승호,2018,1,0,0,0,1,1,0,0,8,0,17,0,66,5,5,0.15789473684210525,0.058823529411764705
t12,강승호,2018,4,1,0,0,0,2,0,0,5,0,16,0,79,5,5,0.3888888888888889,0.375
t13,강승호,2018,4,1,0,0,0,1,0,0,3,0,14,0,44,4,5,0.4,0.42857142857142855
t14,강승호,2018,4,1,0,1,0,0,0,0,2,2,14,0,50,5,5,0.375,0.7142857142857143
t15,강승호,2018,2,0,0,0,1,2,0,0,5,1,14,0,53,4,5,0.2777777777777778,0.14285714285714285
t1,이원재,2018,0,0,0,0,0,1,0,0,3,0,6,0,50,11,5,0.14285714285714285,0.0
t2,이원재,2018,3,1,0,0,0,0,0,1,1,0,9,0,41,5,5,0.4444444444444444,0.5555555555555556
t3,이원재,2018,0,0,0,0,0,0,0,0,4,0,9,0,42,6,5,0.0,0.0
t4,이원재,2018,4,1,0,0,0,1,0,0,3,0,9,0,41,8,5,0.6,0.6666666666666666
t5,이원재,2018,2,0,0,0,0,0,0,0,3,0,9,0,41,22,5,0.2222222222222222,0.2222222222222222
t6,이원재,2018,2,0,0,0,0,0,0,0,1,0,4,0,21,5,5,0.5,0.5
t7,이원재,2018,4,2,0,0,0,1,0,1,1,0,6,0,25,9,5,1.0,1.3333333333333333
t8,이원재,2018,2,2,0,0,0,1,0,0,1,0,6,0,29,4,5,0.7142857142857143,1.0
t9,이원재,2018,3,0,0,0,0,0,0,0,2,0,12,0,36,4,5,0.25,0.25
t10,이원재,2018,5,0,0,1,0,0,0,0,1,0,9,0,34,9,5,0.6666666666666666,1.0
t11,이원재,2018,3,1,0,1,0,2,0,0,4,0,13,0,59,4,5,0.4666666666666667,0.6923076923076923
